Inning,Over,Batting_Team,Player,Non_Striker,Baller,Runs,Extra
1,7.5,Royal Challengers Bangalore,V Kohli,MV Boucher,MM Patel,1,0
1,7.6,Royal Challengers Bangalore,MV Boucher,V Kohli,MM Patel,0,0
1,8.1,Royal Challengers Bangalore,V Kohli,MV Boucher,SK Trivedi,0,0
1,8.2,Royal Challengers Bangalore,V Kohli,MV Boucher,SK Trivedi,1,0
1,8.3,Royal Challengers Bangalore,MV Boucher,V Kohli,SK Trivedi,1,0
1,8.4,Royal Challengers Bangalore,V Kohli,MV Boucher,SK Trivedi,6,0
1,8.5,Royal Challengers Bangalore,V Kohli,MV Boucher,SK Trivedi,0,0
1,8.6,Royal Challengers Bangalore,V Kohli,MV Boucher,SK Trivedi,0,0
1,9.1,Royal Challengers Bangalore,MV Boucher,V Kohli,MM Patel,1,0
1,9.2,Royal Challengers Bangalore,V Kohli,MV Boucher,MM Patel,0,0
1,9.3,Royal Challengers Bangalore,V Kohli,MV Boucher,MM Patel,0,0
1,9.4,Royal Challengers Bangalore,V Kohli,MV Boucher,MM Patel,0,0
1,9.5,Royal Challengers Bangalore,P Kumar,MV Boucher,MM Patel,0,0
1,9.6,Royal Challengers Bangalore,P Kumar,MV Boucher,MM Patel,0,0
1,10.1,Royal Challengers Bangalore,MV Boucher,P Kumar,Sohail Tanvir,0,0
1,10.2,Royal Challengers Bangalore,MV Boucher,P Kumar,Sohail Tanvir,1,0
1,10.3,Royal Challengers Bangalore,P Kumar,MV Boucher,Sohail Tanvir,0,0
1,10.4,Royal Challengers Bangalore,P Kumar,MV Boucher,Sohail Tanvir,0,0
1,10.5,Royal Challengers Bangalore,P Kumar,MV Boucher,Sohail Tanvir,0,0
1,10.6,Royal Challengers Bangalore,P Kumar,MV Boucher,Sohail Tanvir,0,0
1,11.1,Royal Challengers Bangalore,MV Boucher,P Kumar,SK Warne,0,0
1,11.2,Royal Challengers Bangalore,MV Boucher,P Kumar,SK Warne,0,0
1,11.3,Royal Challengers Bangalore,MV Boucher,P Kumar,SK Warne,0,0
1,11.4,Royal Challengers Bangalore,MV Boucher,P Kumar,SK Warne,0,0
1,11.5,Royal Challengers Bangalore,SB Joshi,P Kumar,SK Warne,0,0
1,11.6,Royal Challengers Bangalore,SB Joshi,P Kumar,SK Warne,0,0
1,12.1,Royal Challengers Bangalore,P Kumar,SB Joshi,YK Pathan,0,0
1,12.2,Royal Challengers Bangalore,P Kumar,SB Joshi,YK Pathan,1,0
1,12.3,Royal Challengers Bangalore,SB Joshi,P Kumar,YK Pathan,1,0
1,12.4,Royal Challengers Bangalore,P Kumar,SB Joshi,YK Pathan,6,0
1,12.5,Royal Challengers Bangalore,P Kumar,SB Joshi,YK Pathan,1,0
1,12.6,Royal Challengers Bangalore,SB Joshi,P Kumar,YK Pathan,1,0
1,13.1,Royal Challengers Bangalore,SB Joshi,P Kumar,SK Warne,1,0
1,13.2,Royal Challengers Bangalore,P Kumar,SB Joshi,SK Warne,0,0
1,13.3,Royal Challengers Bangalore,P Kumar,SB Joshi,SK Warne,1,0
1,13.4,Royal Challengers Bangalore,SB Joshi,P Kumar,SK Warne,0,0
1,13.5,Royal Challengers Bangalore,SB Joshi,P Kumar,SK Warne,0,0
1,13.6,Royal Challengers Bangalore,SB Joshi,P Kumar,SK Warne,0,0
1,14.1,Royal Challengers Bangalore,P Kumar,Z Khan,SK Trivedi,4,0
1,14.2,Royal Challengers Bangalore,P Kumar,Z Khan,SK Trivedi,0,0
1,14.3,Royal Challengers Bangalore,P Kumar,Z Khan,SK Trivedi,0,0
1,14.4,Royal Challengers Bangalore,P Kumar,Z Khan,SK Trivedi,1,0
1,14.5,Royal Challengers Bangalore,Z Khan,P Kumar,SK Trivedi,0,0
1,14.6,Royal Challengers Bangalore,Z Khan,P Kumar,SK Trivedi,0,0
1,15.1,Royal Challengers Bangalore,P Kumar,Z Khan,SK Warne,0,0
1,15.2,Royal Challengers Bangalore,P Kumar,Z Khan,SK Warne,6,0
1,15.3,Royal Challengers Bangalore,P Kumar,Z Khan,SK Warne,6,0
1,15.4,Royal Challengers Bangalore,P Kumar,Z Khan,SK Warne,0,0
1,15.5,Royal Challengers Bangalore,P Kumar,Z Khan,SK Warne,1,0
1,15.6,Royal Challengers Bangalore,Z Khan,P Kumar,SK Warne,0,0
1,16.1,Royal Challengers Bangalore,P Kumar,Z Khan,Sohail Tanvir,1,0
1,16.2,Royal Challengers Bangalore,Z Khan,P Kumar,Sohail Tanvir,0,0
1,16.3,Royal Challengers Bangalore,Z Khan,P Kumar,Sohail Tanvir,2,0
1,16.4,Royal Challengers Bangalore,Z Khan,P Kumar,Sohail Tanvir,0,0
1,16.5,Royal Challengers Bangalore,Z Khan,P Kumar,Sohail Tanvir,0,0
1,16.6,Royal Challengers Bangalore,Z Khan,P Kumar,Sohail Tanvir,1,0
1,17.1,Royal Challengers Bangalore,Z Khan,P Kumar,SK Warne,1,0
1,17.2,Royal Challengers Bangalore,P Kumar,Z Khan,SK Warne,0,0
1,17.3,Royal Challengers Bangalore,P Kumar,Z Khan,SK Warne,4,0
1,17.4,Royal Challengers Bangalore,P Kumar,Z Khan,SK Warne,2,0
1,17.5,Royal Challengers Bangalore,P Kumar,Z Khan,SK Warne,0,1
1,17.6,Royal Challengers Bangalore,Z Khan,P Kumar,SK Warne,1,0
1,18.1,Royal Challengers Bangalore,Z Khan,P Kumar,SK Trivedi,4,0
1,18.2,Royal Challengers Bangalore,Z Khan,P Kumar,SK Trivedi,4,0
1,18.3,Royal Challengers Bangalore,Z Khan,P Kumar,SK Trivedi,1,0
1,18.4,Royal Challengers Bangalore,P Kumar,Z Khan,SK Trivedi,0,0
1,18.5,Royal Challengers Bangalore,P Kumar,Z Khan,SK Trivedi,0,0
1,18.6,Royal Challengers Bangalore,P Kumar,Z Khan,SK Trivedi,0,0
1,19.1,Royal Challengers Bangalore,Z Khan,P Kumar,SR Watson,1,0
1,19.2,Royal Challengers Bangalore,P Kumar,Z Khan,SR Watson,0,0
1,19.3,Royal Challengers Bangalore,Z Khan,R Vinay Kumar,SR Watson,1,1
1,19.4,Royal Challengers Bangalore,R Vinay Kumar,Z Khan,SR Watson,1,0
1,19.5,Royal Challengers Bangalore,Z Khan,R Vinay Kumar,SR Watson,0,0
1,19.6,Royal Challengers Bangalore,Z Khan,R Vinay Kumar,SR Watson,0,0
1,19.7,Royal Challengers Bangalore,Z Khan,R Vinay Kumar,SR Watson,1,0
2,0.1,Rajasthan Royals,GC Smith,M Rawat,P Kumar,0,0
2,0.2,Rajasthan Royals,GC Smith,M Rawat,P Kumar,1,0
2,0.3,Rajasthan Royals,M Rawat,GC Smith,P Kumar,0,0
2,0.4,Rajasthan Royals,M Rawat,GC Smith,P Kumar,0,0
2,0.5,Rajasthan Royals,YK Pathan,GC Smith,P Kumar,4,0
2,0.6,Rajasthan Royals,YK Pathan,GC Smith,P Kumar,4,0
2,1.1,Rajasthan Royals,GC Smith,YK Pathan,Z Khan,1,0
2,1.2,Rajasthan Royals,YK Pathan,GC Smith,Z Khan,4,0
2,1.3,Rajasthan Royals,YK Pathan,GC Smith,Z Khan,0,0
2,1.4,Rajasthan Royals,YK Pathan,GC Smith,Z Khan,0,0
2,1.5,Rajasthan Royals,YK Pathan,GC Smith,Z Khan,4,0
2,1.6,Rajasthan Royals,YK Pathan,GC Smith,Z Khan,0,0
2,2.1,Rajasthan Royals,GC Smith,YK Pathan,P Kumar,1,0
2,2.2,Rajasthan Royals,YK Pathan,GC Smith,P Kumar,0,0
2,2.3,Rajasthan Royals,YK Pathan,GC Smith,P Kumar,1,0
2,2.4,Rajasthan Royals,GC Smith,YK Pathan,P Kumar,1,0
2,2.5,Rajasthan Royals,YK Pathan,GC Smith,P Kumar,0,0
2,2.6,Rajasthan Royals,YK Pathan,GC Smith,P Kumar,4,0
2,3.1,Rajasthan Royals,GC Smith,YK Pathan,Z Khan,1,0
2,3.2,Rajasthan Royals,YK Pathan,GC Smith,Z Khan,0,0
2,3.3,Rajasthan Royals,GC Smith,SR Watson,Z Khan,0,0
2,3.4,Rajasthan Royals,GC Smith,SR Watson,Z Khan,4,0
2,3.5,Rajasthan Royals,GC Smith,SR Watson,Z Khan,1,0
2,3.6,Rajasthan Royals,SR Watson,GC Smith,Z Khan,0,0
2,4.1,Rajasthan Royals,GC Smith,SR Watson,R Vinay Kumar,1,0
2,4.2,Rajasthan Royals,SR Watson,GC Smith,R Vinay Kumar,0,1
2,4.3,Rajasthan Royals,SR Watson,GC Smith,R Vinay Kumar,1,0
2,4.4,Rajasthan Royals,GC Smith,SR Watson,R Vinay Kumar,0,0
2,4.5,Rajasthan Royals,GC Smith,SR Watson,R Vinay Kumar,4,0
2,4.6,Rajasthan Royals,GC Smith,SR Watson,R Vinay Kumar,1,0
2,4.7,Rajasthan Royals,SR Watson,GC Smith,R Vinay Kumar,0,0
2,5.1,Rajasthan Royals,GC Smith,SR Watson,Z Khan,0,0
2,5.2,Rajasthan Royals,GC Smith,SR Watson,Z Khan,0,0
2,5.3,Rajasthan Royals,GC Smith,SR Watson,Z Khan,0,1
2,5.4,Rajasthan Royals,SR Watson,GC Smith,Z Khan,0,0
2,5.5,Rajasthan Royals,SR Watson,GC Smith,Z Khan,1,0
2,5.6,Rajasthan Royals,GC Smith,SR Watson,Z Khan,4,0
2,6.1,Rajasthan Royals,SR Watson,GC Smith,R Vinay Kumar,1,0
2,6.2,Rajasthan Royals,GC Smith,SR Watson,R Vinay Kumar,0,0
2,6.3,Rajasthan Royals,GC Smith,SR Watson,R Vinay Kumar,1,0
2,6.4,Rajasthan Royals,SR Watson,GC Smith,R Vinay Kumar,1,0
2,6.5,Rajasthan Royals,GC Smith,SR Watson,R Vinay Kumar,4,0
2,6.6,Rajasthan Royals,GC Smith,SR Watson,R Vinay Kumar,0,0
2,7.1,Rajasthan Royals,SR Watson,GC Smith,A Kumble,4,0
2,7.2,Rajasthan Royals,SR Watson,GC Smith,A Kumble,4,0
2,7.3,Rajasthan Royals,SR Watson,GC Smith,A Kumble,0,0
2,7.4,Rajasthan Royals,SR Watson,GC Smith,A Kumble,0,0
2,7.5,Rajasthan Royals,SR Watson,GC Smith,A Kumble,1,0
2,7.6,Rajasthan Royals,GC Smith,SR Watson,A Kumble,0,0
2,8.1,Rajasthan Royals,SR Watson,GC Smith,JH Kallis,1,0
2,8.2,Rajasthan Royals,GC Smith,SR Watson,JH Kallis,1,0
2,8.3,Rajasthan Royals,SR Watson,GC Smith,JH Kallis,1,0
2,8.4,Rajasthan Royals,GC Smith,SR Watson,JH Kallis,0,0
2,8.5,Rajasthan Royals,GC Smith,SR Watson,JH Kallis,4,0
2,8.6,Rajasthan Royals,GC Smith,SR Watson,JH Kallis,0,0
2,9.1,Rajasthan Royals,SR Watson,GC Smith,A Kumble,1,0
2,9.2,Rajasthan Royals,GC Smith,SR Watson,A Kumble,0,0
2,9.3,Rajasthan Royals,GC Smith,SR Watson,A Kumble,1,0
2,9.4,Rajasthan Royals,SR Watson,GC Smith,A Kumble,0,1
2,9.5,Rajasthan Royals,SR Watson,GC Smith,A Kumble,0,0
2,9.6,Rajasthan Royals,SR Watson,GC Smith,A Kumble,2,0
2,9.7,Rajasthan Royals,SR Watson,GC Smith,A Kumble,0,0
2,10.1,Rajasthan Royals,GC Smith,SR Watson,SB Joshi,1,0
2,10.2,Rajasthan Royals,SR Watson,GC Smith,SB Joshi,0,0
2,10.3,Rajasthan Royals,SR Watson,GC Smith,SB Joshi,0,0
2,10.4,Rajasthan Royals,SR Watson,GC Smith,SB Joshi,1,0
2,10.5,Rajasthan Royals,GC Smith,SR Watson,SB Joshi,0,0
2,10.6,Rajasthan Royals,GC Smith,SR Watson,SB Joshi,4,0
2,11.1,Rajasthan Royals,SR Watson,GC Smith,A Kumble,1,0
2,11.2,Rajasthan Royals,GC Smith,SR Watson,A Kumble,1,0
2,11.3,Rajasthan Royals,SR Watson,GC Smith,A Kumble,0,0
2,11.4,Rajasthan Royals,SR Watson,GC Smith,A Kumble,0,0
2,11.5,Rajasthan Royals,SR Watson,GC Smith,A Kumble,1,0
2,11.6,Rajasthan Royals,GC Smith,SR Watson,A Kumble,1,0
2,12.1,Rajasthan Royals,GC Smith,SR Watson,SB Joshi,1,0
2,12.2,Rajasthan Royals,SR Watson,GC Smith,SB Joshi,0,0
2,12.3,Rajasthan Royals,SR Watson,GC Smith,SB Joshi,6,0
2,12.4,Rajasthan Royals,SR Watson,GC Smith,SB Joshi,0,0
2,12.5,Rajasthan Royals,SR Watson,GC Smith,SB Joshi,1,0
2,12.6,Rajasthan Royals,GC Smith,SR Watson,SB Joshi,0,0
2,13.1,Rajasthan Royals,SR Watson,GC Smith,P Kumar,4,0
2,13.2,Rajasthan Royals,SR Watson,GC Smith,P Kumar,6,0
2,13.3,Rajasthan Royals,SR Watson,GC Smith,P Kumar,4,0
2,13.4,Rajasthan Royals,SR Watson,GC Smith,P Kumar,4,0
2,13.5,Rajasthan Royals,SR Watson,GC Smith,P Kumar,4,0
2,13.6,Rajasthan Royals,SR Watson,GC Smith,P Kumar,4,0
2,14.1,Rajasthan Royals,GC Smith,SR Watson,A Kumble,1,0
2,14.2,Rajasthan Royals,SR Watson,GC Smith,A Kumble,1,0
2,14.3,Rajasthan Royals,GC Smith,SR Watson,A Kumble,0,0
2,14.4,Rajasthan Royals,GC Smith,SR Watson,A Kumble,1,0
2,14.5,Rajasthan Royals,SR Watson,GC Smith,A Kumble,0,0
2,14.6,Rajasthan Royals,SR Watson,GC Smith,A Kumble,1,0
2,15.1,Rajasthan Royals,SR Watson,GC Smith,SB Joshi,0,0
2,15.2,Rajasthan Royals,SR Watson,GC Smith,SB Joshi,1,0
2,15.3,Rajasthan Royals,GC Smith,SR Watson,SB Joshi,4,0
2,15.4,Rajasthan Royals,GC Smith,SR Watson,SB Joshi,4,0
2,15.5,Rajasthan Royals,GC Smith,SR Watson,SB Joshi,0,0
2,15.6,Rajasthan Royals,GC Smith,SR Watson,SB Joshi,0,0
2,16.1,Rajasthan Royals,M Kaif,SR Watson,Z Khan,0,0
2,16.2,Rajasthan Royals,M Kaif,SR Watson,Z Khan,0,0
2,16.3,Rajasthan Royals,M Kaif,SR Watson,Z Khan,0,0
2,16.4,Rajasthan Royals,M Kaif,SR Watson,Z Khan,0,0
2,16.5,Rajasthan Royals,M Kaif,SR Watson,Z Khan,4,0
2,16.6,Rajasthan Royals,M Kaif,SR Watson,Z Khan,0,0
2,17.1,Rajasthan Royals,SR Watson,M Kaif,SB Joshi,4,0
