Inning,Over,Batting_Team,Player,Non_Striker,Baller,Runs,Extra
1,4.1,Delhi Daredevils,V Sehwag,Y Venugopal Rao,RP Singh,4,0
1,4.2,Delhi Daredevils,V Sehwag,Y Venugopal Rao,RP Singh,2,0
1,4.3,Delhi Daredevils,V Sehwag,Y Venugopal Rao,RP Singh,0,0
1,4.4,Delhi Daredevils,V Sehwag,Y Venugopal Rao,RP Singh,2,0
1,4.5,Delhi Daredevils,V Sehwag,Y Venugopal Rao,RP Singh,0,0
1,4.6,Delhi Daredevils,V Sehwag,Y Venugopal Rao,RP Singh,4,0
1,5.1,Delhi Daredevils,Y Venugopal Rao,V Sehwag,S Sreesanth,0,0
1,5.2,Delhi Daredevils,Y Venugopal Rao,V Sehwag,S Sreesanth,0,1
1,5.3,Delhi Daredevils,V Sehwag,Y Venugopal Rao,S Sreesanth,0,1
1,5.4,Delhi Daredevils,Y Venugopal Rao,V Sehwag,S Sreesanth,0,1
1,5.5,Delhi Daredevils,Y Venugopal Rao,V Sehwag,S Sreesanth,0,0
1,5.6,Delhi Daredevils,Y Venugopal Rao,V Sehwag,S Sreesanth,0,0
1,5.7,Delhi Daredevils,Y Venugopal Rao,V Sehwag,S Sreesanth,0,0
1,6.1,Delhi Daredevils,V Sehwag,Y Venugopal Rao,RA Jadeja,1,0
1,6.2,Delhi Daredevils,Y Venugopal Rao,V Sehwag,RA Jadeja,0,0
1,6.3,Delhi Daredevils,Y Nagar,V Sehwag,RA Jadeja,0,0
1,6.4,Delhi Daredevils,Y Nagar,V Sehwag,RA Jadeja,0,0
1,6.5,Delhi Daredevils,Y Nagar,V Sehwag,RA Jadeja,0,0
1,6.6,Delhi Daredevils,Y Nagar,V Sehwag,RA Jadeja,1,0
1,7.1,Delhi Daredevils,Y Nagar,V Sehwag,S Sreesanth,0,1
1,7.2,Delhi Daredevils,V Sehwag,Y Nagar,S Sreesanth,0,0
1,7.3,Delhi Daredevils,V Sehwag,Y Nagar,S Sreesanth,0,0
1,7.4,Delhi Daredevils,V Sehwag,Y Nagar,S Sreesanth,0,0
1,7.5,Delhi Daredevils,V Sehwag,Y Nagar,S Sreesanth,1,0
1,7.6,Delhi Daredevils,Y Nagar,V Sehwag,S Sreesanth,1,0
1,8.1,Delhi Daredevils,Y Nagar,V Sehwag,RA Jadeja,1,0
1,8.2,Delhi Daredevils,V Sehwag,Y Nagar,RA Jadeja,1,0
1,8.3,Delhi Daredevils,Y Nagar,V Sehwag,RA Jadeja,1,0
1,8.4,Delhi Daredevils,V Sehwag,Y Nagar,RA Jadeja,0,0
1,8.5,Delhi Daredevils,V Sehwag,Y Nagar,RA Jadeja,0,0
1,8.6,Delhi Daredevils,V Sehwag,Y Nagar,RA Jadeja,0,0
1,9.1,Delhi Daredevils,Y Nagar,V Sehwag,R Vinay Kumar,2,0
1,9.2,Delhi Daredevils,Y Nagar,V Sehwag,R Vinay Kumar,0,0
1,9.3,Delhi Daredevils,Y Nagar,V Sehwag,R Vinay Kumar,1,0
1,9.4,Delhi Daredevils,V Sehwag,Y Nagar,R Vinay Kumar,0,0
1,9.5,Delhi Daredevils,V Sehwag,Y Nagar,R Vinay Kumar,1,0
1,9.6,Delhi Daredevils,Y Nagar,V Sehwag,R Vinay Kumar,0,0
1,10.1,Delhi Daredevils,V Sehwag,Y Nagar,RA Jadeja,0,0
1,10.2,Delhi Daredevils,V Sehwag,Y Nagar,RA Jadeja,1,0
1,10.3,Delhi Daredevils,Y Nagar,V Sehwag,RA Jadeja,1,0
1,10.4,Delhi Daredevils,V Sehwag,Y Nagar,RA Jadeja,1,0
1,10.5,Delhi Daredevils,Y Nagar,V Sehwag,RA Jadeja,0,3
1,10.6,Delhi Daredevils,Y Nagar,V Sehwag,RA Jadeja,0,0
1,10.7,Delhi Daredevils,Y Nagar,V Sehwag,RA Jadeja,1,0
1,11.1,Delhi Daredevils,Y Nagar,V Sehwag,R Vinay Kumar,0,0
1,11.2,Delhi Daredevils,Y Nagar,V Sehwag,R Vinay Kumar,0,0
1,11.3,Delhi Daredevils,Y Nagar,V Sehwag,R Vinay Kumar,4,0
1,11.4,Delhi Daredevils,Y Nagar,V Sehwag,R Vinay Kumar,1,0
1,11.5,Delhi Daredevils,V Sehwag,Y Nagar,R Vinay Kumar,1,0
1,11.6,Delhi Daredevils,Y Nagar,V Sehwag,R Vinay Kumar,1,0
1,12.1,Delhi Daredevils,Y Nagar,V Sehwag,RA Jadeja,0,0
1,12.2,Delhi Daredevils,Y Nagar,V Sehwag,RA Jadeja,2,0
1,12.3,Delhi Daredevils,Y Nagar,V Sehwag,RA Jadeja,0,0
1,12.4,Delhi Daredevils,Y Nagar,V Sehwag,RA Jadeja,1,0
1,12.5,Delhi Daredevils,V Sehwag,Y Nagar,RA Jadeja,6,0
1,12.6,Delhi Daredevils,V Sehwag,Y Nagar,RA Jadeja,6,0
1,13.1,Delhi Daredevils,Y Nagar,V Sehwag,B Akhil,0,0
1,13.2,Delhi Daredevils,Y Nagar,V Sehwag,B Akhil,0,0
1,13.3,Delhi Daredevils,Y Nagar,V Sehwag,B Akhil,1,0
1,13.4,Delhi Daredevils,V Sehwag,Y Nagar,B Akhil,1,0
1,13.5,Delhi Daredevils,Y Nagar,V Sehwag,B Akhil,0,0
1,13.6,Delhi Daredevils,Y Nagar,V Sehwag,B Akhil,2,0
1,14.1,Delhi Daredevils,V Sehwag,Y Nagar,R Vinay Kumar,6,0
1,14.2,Delhi Daredevils,V Sehwag,Y Nagar,R Vinay Kumar,4,0
1,14.3,Delhi Daredevils,V Sehwag,Y Nagar,R Vinay Kumar,1,0
1,14.4,Delhi Daredevils,Y Nagar,V Sehwag,R Vinay Kumar,1,0
1,14.5,Delhi Daredevils,TR Birt,V Sehwag,R Vinay Kumar,2,0
1,14.6,Delhi Daredevils,TR Birt,V Sehwag,R Vinay Kumar,1,0
1,15.1,Delhi Daredevils,TR Birt,V Sehwag,B Akhil,0,2
1,15.2,Delhi Daredevils,V Sehwag,TR Birt,B Akhil,6,0
1,15.3,Delhi Daredevils,V Sehwag,TR Birt,B Akhil,0,0
1,15.4,Delhi Daredevils,V Sehwag,TR Birt,B Akhil,4,0
1,15.5,Delhi Daredevils,V Sehwag,TR Birt,B Akhil,1,0
1,15.6,Delhi Daredevils,TR Birt,V Sehwag,B Akhil,1,0
1,15.7,Delhi Daredevils,V Sehwag,TR Birt,B Akhil,4,0
1,16.1,Delhi Daredevils,TR Birt,V Sehwag,RR Powar,0,0
1,16.2,Delhi Daredevils,TR Birt,V Sehwag,RR Powar,0,0
1,16.3,Delhi Daredevils,TR Birt,V Sehwag,RR Powar,1,0
1,16.4,Delhi Daredevils,V Sehwag,TR Birt,RR Powar,6,0
1,16.5,Delhi Daredevils,V Sehwag,TR Birt,RR Powar,0,0
1,16.6,Delhi Daredevils,V Sehwag,TR Birt,RR Powar,4,0
1,17.1,Delhi Daredevils,TR Birt,V Sehwag,R Vinay Kumar,4,0
1,17.2,Delhi Daredevils,TR Birt,V Sehwag,R Vinay Kumar,0,0
1,17.3,Delhi Daredevils,TR Birt,V Sehwag,R Vinay Kumar,4,0
1,17.4,Delhi Daredevils,TR Birt,V Sehwag,R Vinay Kumar,1,0
1,17.5,Delhi Daredevils,V Sehwag,TR Birt,R Vinay Kumar,0,0
1,17.6,Delhi Daredevils,TR Birt,IK Pathan,R Vinay Kumar,6,0
1,18.1,Delhi Daredevils,IK Pathan,TR Birt,RR Powar,0,0
1,18.2,Delhi Daredevils,IK Pathan,TR Birt,RR Powar,6,0
1,18.3,Delhi Daredevils,IK Pathan,TR Birt,RR Powar,1,0
1,18.4,Delhi Daredevils,TR Birt,IK Pathan,RR Powar,0,0
1,18.5,Delhi Daredevils,IK Pathan,RE van der Merwe,RR Powar,1,0
1,18.6,Delhi Daredevils,RE van der Merwe,IK Pathan,RR Powar,1,0
1,19.1,Delhi Daredevils,RE van der Merwe,IK Pathan,RP Singh,0,0
1,19.2,Delhi Daredevils,RE van der Merwe,IK Pathan,RP Singh,1,0
1,19.3,Delhi Daredevils,IK Pathan,RE van der Merwe,RP Singh,0,4
1,19.4,Delhi Daredevils,IK Pathan,RE van der Merwe,RP Singh,4,0
1,19.5,Delhi Daredevils,IK Pathan,RE van der Merwe,RP Singh,1,0
1,19.6,Delhi Daredevils,RE van der Merwe,IK Pathan,RP Singh,0,0
2,0.1,Kochi Tuskers Kerala,BB McCullum,M Klinger,IK Pathan,1,0
2,0.2,Kochi Tuskers Kerala,M Klinger,BB McCullum,IK Pathan,0,0
2,0.3,Kochi Tuskers Kerala,M Klinger,BB McCullum,IK Pathan,1,0
2,0.4,Kochi Tuskers Kerala,BB McCullum,M Klinger,IK Pathan,0,1
2,0.5,Kochi Tuskers Kerala,M Klinger,BB McCullum,IK Pathan,0,0
2,0.6,Kochi Tuskers Kerala,M Klinger,BB McCullum,IK Pathan,0,0
2,1.1,Kochi Tuskers Kerala,BB McCullum,M Klinger,M Morkel,4,0
2,1.2,Kochi Tuskers Kerala,BB McCullum,M Klinger,M Morkel,1,0
2,1.3,Kochi Tuskers Kerala,M Klinger,BB McCullum,M Morkel,1,0
2,1.4,Kochi Tuskers Kerala,BB McCullum,M Klinger,M Morkel,0,0
2,1.5,Kochi Tuskers Kerala,BB McCullum,M Klinger,M Morkel,1,0
2,1.6,Kochi Tuskers Kerala,M Klinger,BB McCullum,M Morkel,0,0
2,2.1,Kochi Tuskers Kerala,BB McCullum,PA Patel,IK Pathan,0,5
2,2.2,Kochi Tuskers Kerala,BB McCullum,PA Patel,IK Pathan,0,0
2,2.3,Kochi Tuskers Kerala,DPMD Jayawardene,PA Patel,IK Pathan,1,0
2,2.4,Kochi Tuskers Kerala,PA Patel,DPMD Jayawardene,IK Pathan,1,0
2,2.5,Kochi Tuskers Kerala,DPMD Jayawardene,PA Patel,IK Pathan,0,0
2,2.6,Kochi Tuskers Kerala,DPMD Jayawardene,PA Patel,IK Pathan,1,0
2,2.7,Kochi Tuskers Kerala,PA Patel,DPMD Jayawardene,IK Pathan,0,0
2,3.1,Kochi Tuskers Kerala,DPMD Jayawardene,PA Patel,UT Yadav,4,0
2,3.2,Kochi Tuskers Kerala,DPMD Jayawardene,PA Patel,UT Yadav,0,0
2,3.3,Kochi Tuskers Kerala,DPMD Jayawardene,PA Patel,UT Yadav,0,0
2,3.4,Kochi Tuskers Kerala,DPMD Jayawardene,PA Patel,UT Yadav,4,0
2,3.5,Kochi Tuskers Kerala,DPMD Jayawardene,PA Patel,UT Yadav,0,0
2,3.6,Kochi Tuskers Kerala,DPMD Jayawardene,PA Patel,UT Yadav,0,1
2,4.1,Kochi Tuskers Kerala,DPMD Jayawardene,PA Patel,IK Pathan,0,0
2,4.2,Kochi Tuskers Kerala,DPMD Jayawardene,PA Patel,IK Pathan,1,0
2,4.3,Kochi Tuskers Kerala,PA Patel,DPMD Jayawardene,IK Pathan,0,0
2,4.4,Kochi Tuskers Kerala,BJ Hodge,DPMD Jayawardene,IK Pathan,1,0
2,4.5,Kochi Tuskers Kerala,DPMD Jayawardene,BJ Hodge,IK Pathan,0,0
2,4.6,Kochi Tuskers Kerala,DPMD Jayawardene,BJ Hodge,IK Pathan,0,0
2,5.1,Kochi Tuskers Kerala,BJ Hodge,DPMD Jayawardene,UT Yadav,4,0
2,5.2,Kochi Tuskers Kerala,BJ Hodge,DPMD Jayawardene,UT Yadav,0,0
2,5.3,Kochi Tuskers Kerala,BJ Hodge,DPMD Jayawardene,UT Yadav,0,0
2,5.4,Kochi Tuskers Kerala,BJ Hodge,DPMD Jayawardene,UT Yadav,4,0
2,5.5,Kochi Tuskers Kerala,BJ Hodge,DPMD Jayawardene,UT Yadav,0,0
2,5.6,Kochi Tuskers Kerala,BJ Hodge,DPMD Jayawardene,UT Yadav,0,0
2,6.1,Kochi Tuskers Kerala,DPMD Jayawardene,BJ Hodge,M Morkel,0,0
2,6.2,Kochi Tuskers Kerala,DPMD Jayawardene,BJ Hodge,M Morkel,0,0
2,6.3,Kochi Tuskers Kerala,DPMD Jayawardene,BJ Hodge,M Morkel,0,0
2,6.4,Kochi Tuskers Kerala,DPMD Jayawardene,BJ Hodge,M Morkel,0,0
2,6.5,Kochi Tuskers Kerala,DPMD Jayawardene,BJ Hodge,M Morkel,1,0
2,6.6,Kochi Tuskers Kerala,BJ Hodge,DPMD Jayawardene,M Morkel,0,0
2,7.1,Kochi Tuskers Kerala,DPMD Jayawardene,BJ Hodge,AB Agarkar,2,0
2,7.2,Kochi Tuskers Kerala,DPMD Jayawardene,BJ Hodge,AB Agarkar,1,0
2,7.3,Kochi Tuskers Kerala,BJ Hodge,DPMD Jayawardene,AB Agarkar,2,0
2,7.4,Kochi Tuskers Kerala,BJ Hodge,DPMD Jayawardene,AB Agarkar,0,0
2,7.5,Kochi Tuskers Kerala,BJ Hodge,DPMD Jayawardene,AB Agarkar,1,0
2,7.6,Kochi Tuskers Kerala,DPMD Jayawardene,BJ Hodge,AB Agarkar,1,0
2,8.1,Kochi Tuskers Kerala,DPMD Jayawardene,BJ Hodge,RE van der Merwe,1,0
2,8.2,Kochi Tuskers Kerala,BJ Hodge,DPMD Jayawardene,RE van der Merwe,0,0
2,8.3,Kochi Tuskers Kerala,BJ Hodge,DPMD Jayawardene,RE van der Merwe,1,0
2,8.4,Kochi Tuskers Kerala,DPMD Jayawardene,BJ Hodge,RE van der Merwe,0,0
2,8.5,Kochi Tuskers Kerala,DPMD Jayawardene,BJ Hodge,RE van der Merwe,0,0
2,8.6,Kochi Tuskers Kerala,DPMD Jayawardene,BJ Hodge,RE van der Merwe,1,0
2,9.1,Kochi Tuskers Kerala,DPMD Jayawardene,BJ Hodge,AB Agarkar,0,0
2,9.2,Kochi Tuskers Kerala,DPMD Jayawardene,BJ Hodge,AB Agarkar,0,1
2,9.3,Kochi Tuskers Kerala,BJ Hodge,DPMD Jayawardene,AB Agarkar,1,0
2,9.4,Kochi Tuskers Kerala,DPMD Jayawardene,BJ Hodge,AB Agarkar,0,0
2,9.5,Kochi Tuskers Kerala,RA Jadeja,BJ Hodge,AB Agarkar,1,0
2,9.6,Kochi Tuskers Kerala,BJ Hodge,RA Jadeja,AB Agarkar,0,0
2,10.1,Kochi Tuskers Kerala,RA Jadeja,BJ Hodge,RE van der Merwe,0,0
2,10.2,Kochi Tuskers Kerala,RA Jadeja,BJ Hodge,RE van der Merwe,1,0
2,10.3,Kochi Tuskers Kerala,BJ Hodge,RA Jadeja,RE van der Merwe,1,0
2,10.4,Kochi Tuskers Kerala,RA Jadeja,BJ Hodge,RE van der Merwe,1,0
2,10.5,Kochi Tuskers Kerala,BJ Hodge,RA Jadeja,RE van der Merwe,2,0
2,10.6,Kochi Tuskers Kerala,BJ Hodge,RA Jadeja,RE van der Merwe,1,0
2,11.1,Kochi Tuskers Kerala,BJ Hodge,RA Jadeja,AB Agarkar,1,0
2,11.2,Kochi Tuskers Kerala,RA Jadeja,BJ Hodge,AB Agarkar,1,0
2,11.3,Kochi Tuskers Kerala,BJ Hodge,RA Jadeja,AB Agarkar,1,0
2,11.4,Kochi Tuskers Kerala,RA Jadeja,BJ Hodge,AB Agarkar,0,0
2,11.5,Kochi Tuskers Kerala,RA Jadeja,BJ Hodge,AB Agarkar,1,0
2,11.6,Kochi Tuskers Kerala,BJ Hodge,RA Jadeja,AB Agarkar,1,0
2,12.1,Kochi Tuskers Kerala,BJ Hodge,RA Jadeja,IK Pathan,4,0
2,12.2,Kochi Tuskers Kerala,BJ Hodge,RA Jadeja,IK Pathan,1,0
2,12.3,Kochi Tuskers Kerala,RA Jadeja,BJ Hodge,IK Pathan,1,0
2,12.4,Kochi Tuskers Kerala,BJ Hodge,RA Jadeja,IK Pathan,1,0
2,12.5,Kochi Tuskers Kerala,RA Jadeja,BJ Hodge,IK Pathan,4,0
2,12.6,Kochi Tuskers Kerala,RA Jadeja,BJ Hodge,IK Pathan,4,0
2,13.1,Kochi Tuskers Kerala,BJ Hodge,RA Jadeja,M Morkel,0,0
2,13.2,Kochi Tuskers Kerala,B Akhil,RA Jadeja,M Morkel,1,0
2,13.3,Kochi Tuskers Kerala,RA Jadeja,B Akhil,M Morkel,0,0
2,13.4,Kochi Tuskers Kerala,RA Jadeja,B Akhil,M Morkel,1,0
2,13.5,Kochi Tuskers Kerala,B Akhil,RA Jadeja,M Morkel,0,0
2,13.6,Kochi Tuskers Kerala,B Akhil,RA Jadeja,M Morkel,1,0
2,14.1,Kochi Tuskers Kerala,B Akhil,RA Jadeja,UT Yadav,0,0
2,14.2,Kochi Tuskers Kerala,B Akhil,RA Jadeja,UT Yadav,2,0
2,14.3,Kochi Tuskers Kerala,B Akhil,RA Jadeja,UT Yadav,6,0
2,14.4,Kochi Tuskers Kerala,B Akhil,RA Jadeja,UT Yadav,2,0
2,14.5,Kochi Tuskers Kerala,B Akhil,RA Jadeja,UT Yadav,1,0
2,14.6,Kochi Tuskers Kerala,RA Jadeja,B Akhil,UT Yadav,1,0
2,15.1,Kochi Tuskers Kerala,RA Jadeja,B Akhil,M Morkel,1,0
2,15.2,Kochi Tuskers Kerala,B Akhil,RA Jadeja,M Morkel,0,0
2,15.3,Kochi Tuskers Kerala,R Vinay Kumar,RA Jadeja,M Morkel,1,0
2,15.4,Kochi Tuskers Kerala,RA Jadeja,R Vinay Kumar,M Morkel,4,0
2,15.5,Kochi Tuskers Kerala,RA Jadeja,R Vinay Kumar,M Morkel,1,0
2,15.6,Kochi Tuskers Kerala,R Vinay Kumar,RA Jadeja,M Morkel,0,0
2,16.1,Kochi Tuskers Kerala,RA Jadeja,R Vinay Kumar,RE van der Merwe,1,0
2,16.2,Kochi Tuskers Kerala,R Vinay Kumar,RA Jadeja,RE van der Merwe,1,0
2,16.3,Kochi Tuskers Kerala,RA Jadeja,R Vinay Kumar,RE van der Merwe,6,0
2,16.4,Kochi Tuskers Kerala,RA Jadeja,R Vinay Kumar,RE van der Merwe,0,0
2,16.5,Kochi Tuskers Kerala,RA Jadeja,R Vinay Kumar,RE van der Merwe,1,0
2,16.6,Kochi Tuskers Kerala,R Vinay Kumar,RA Jadeja,RE van der Merwe,1,0
2,17.1,Kochi Tuskers Kerala,R Vinay Kumar,RA Jadeja,AB Agarkar,0,0
2,17.2,Kochi Tuskers Kerala,R Vinay Kumar,RA Jadeja,AB Agarkar,1,0
2,17.3,Kochi Tuskers Kerala,RA Jadeja,R Vinay Kumar,AB Agarkar,1,0
2,17.4,Kochi Tuskers Kerala,R Vinay Kumar,RA Jadeja,AB Agarkar,6,0
2,17.5,Kochi Tuskers Kerala,R Vinay Kumar,RA Jadeja,AB Agarkar,1,0
2,17.6,Kochi Tuskers Kerala,RA Jadeja,R Vinay Kumar,AB Agarkar,0,0
2,18.1,Kochi Tuskers Kerala,RR Powar,R Vinay Kumar,RE van der Merwe,0,0
2,18.2,Kochi Tuskers Kerala,S Sreesanth,R Vinay Kumar,RE van der Merwe,0,0
2,18.3,Kochi Tuskers Kerala,S Sreesanth,R Vinay Kumar,RE van der Merwe,0,0
2,18.4,Kochi Tuskers Kerala,RP Singh,R Vinay Kumar,RE van der Merwe,1,0
2,18.5,Kochi Tuskers Kerala,R Vinay Kumar,RP Singh,RE van der Merwe,0,0
