Inning,Over,Batting_Team,Player,Non_Striker,Baller,Runs,Extra
1,13.3,Chennai Super Kings,SK Raina,MS Dhoni,Shoaib Ahmed,1,0
1,13.4,Chennai Super Kings,MS Dhoni,SK Raina,Shoaib Ahmed,1,0
1,13.5,Chennai Super Kings,SK Raina,MS Dhoni,Shoaib Ahmed,1,0
1,13.6,Chennai Super Kings,MS Dhoni,SK Raina,Shoaib Ahmed,1,0
1,14.1,Chennai Super Kings,MS Dhoni,SK Raina,TL Suman,1,0
1,14.2,Chennai Super Kings,SK Raina,MS Dhoni,TL Suman,4,0
1,14.3,Chennai Super Kings,SK Raina,MS Dhoni,TL Suman,6,0
1,14.4,Chennai Super Kings,SK Raina,MS Dhoni,TL Suman,6,0
1,14.5,Chennai Super Kings,SK Raina,MS Dhoni,TL Suman,1,0
1,14.6,Chennai Super Kings,MS Dhoni,SK Raina,TL Suman,1,0
1,15.1,Chennai Super Kings,MS Dhoni,SK Raina,PP Ojha,1,0
1,15.2,Chennai Super Kings,SK Raina,MS Dhoni,PP Ojha,2,0
1,15.3,Chennai Super Kings,SK Raina,MS Dhoni,PP Ojha,0,0
1,15.4,Chennai Super Kings,SK Raina,MS Dhoni,PP Ojha,1,0
1,15.5,Chennai Super Kings,MS Dhoni,SK Raina,PP Ojha,1,0
1,15.6,Chennai Super Kings,SK Raina,MS Dhoni,PP Ojha,2,0
1,16.1,Chennai Super Kings,MS Dhoni,SK Raina,RJ Harris,4,0
1,16.2,Chennai Super Kings,MS Dhoni,SK Raina,RJ Harris,1,0
1,16.3,Chennai Super Kings,SK Raina,MS Dhoni,RJ Harris,0,0
1,16.4,Chennai Super Kings,SK Raina,MS Dhoni,RJ Harris,1,0
1,16.5,Chennai Super Kings,MS Dhoni,SK Raina,RJ Harris,4,0
1,16.6,Chennai Super Kings,MS Dhoni,SK Raina,RJ Harris,1,0
1,17.1,Chennai Super Kings,MS Dhoni,SK Raina,RP Singh,1,0
1,17.2,Chennai Super Kings,SK Raina,MS Dhoni,RP Singh,1,0
1,17.3,Chennai Super Kings,MS Dhoni,SK Raina,RP Singh,1,0
1,17.4,Chennai Super Kings,SK Raina,MS Dhoni,RP Singh,1,0
1,17.5,Chennai Super Kings,MS Dhoni,SK Raina,RP Singh,1,0
1,17.6,Chennai Super Kings,SK Raina,MS Dhoni,RP Singh,0,0
1,18.1,Chennai Super Kings,MS Dhoni,JA Morkel,RJ Harris,1,0
1,18.2,Chennai Super Kings,JA Morkel,MS Dhoni,RJ Harris,0,0
1,18.3,Chennai Super Kings,JA Morkel,MS Dhoni,RJ Harris,1,0
1,18.4,Chennai Super Kings,MS Dhoni,JA Morkel,RJ Harris,4,0
1,18.5,Chennai Super Kings,MS Dhoni,JA Morkel,RJ Harris,2,0
1,18.6,Chennai Super Kings,MS Dhoni,JA Morkel,RJ Harris,4,0
1,19.1,Chennai Super Kings,JA Morkel,MS Dhoni,RP Singh,0,0
1,19.2,Chennai Super Kings,JA Morkel,MS Dhoni,RP Singh,1,0
1,19.3,Chennai Super Kings,MS Dhoni,JA Morkel,RP Singh,0,1
1,19.4,Chennai Super Kings,MS Dhoni,JA Morkel,RP Singh,4,0
1,19.5,Chennai Super Kings,MS Dhoni,JA Morkel,RP Singh,4,0
1,19.6,Chennai Super Kings,MS Dhoni,JA Morkel,RP Singh,1,0
1,19.7,Chennai Super Kings,JA Morkel,MS Dhoni,RP Singh,2,0
2,0.1,Deccan Chargers,AC Gilchrist,HH Gibbs,JA Morkel,0,0
2,0.2,Deccan Chargers,VVS Laxman,HH Gibbs,JA Morkel,0,0
2,0.3,Deccan Chargers,VVS Laxman,HH Gibbs,JA Morkel,0,0
2,0.4,Deccan Chargers,VVS Laxman,HH Gibbs,JA Morkel,0,0
2,0.5,Deccan Chargers,VVS Laxman,HH Gibbs,JA Morkel,0,0
2,0.6,Deccan Chargers,VVS Laxman,HH Gibbs,JA Morkel,0,0
2,1.1,Deccan Chargers,HH Gibbs,VVS Laxman,S Tyagi,0,0
2,1.2,Deccan Chargers,HH Gibbs,VVS Laxman,S Tyagi,0,1
2,1.3,Deccan Chargers,HH Gibbs,VVS Laxman,S Tyagi,0,0
2,1.4,Deccan Chargers,RG Sharma,VVS Laxman,S Tyagi,0,0
2,1.5,Deccan Chargers,RG Sharma,VVS Laxman,S Tyagi,0,0
2,1.6,Deccan Chargers,RG Sharma,VVS Laxman,S Tyagi,0,0
2,1.7,Deccan Chargers,RG Sharma,VVS Laxman,S Tyagi,0,0
2,2.1,Deccan Chargers,VVS Laxman,RG Sharma,JA Morkel,0,0
2,2.2,Deccan Chargers,VVS Laxman,RG Sharma,JA Morkel,0,0
2,2.3,Deccan Chargers,DR Smith,RG Sharma,JA Morkel,2,0
2,2.4,Deccan Chargers,DR Smith,RG Sharma,JA Morkel,0,0
2,2.5,Deccan Chargers,DR Smith,RG Sharma,JA Morkel,2,0
2,2.6,Deccan Chargers,DR Smith,RG Sharma,JA Morkel,2,0
2,3.1,Deccan Chargers,RG Sharma,DR Smith,S Tyagi,0,0
2,3.2,Deccan Chargers,RG Sharma,DR Smith,S Tyagi,0,0
2,3.3,Deccan Chargers,RG Sharma,DR Smith,S Tyagi,0,0
2,3.4,Deccan Chargers,RG Sharma,DR Smith,S Tyagi,1,0
2,3.5,Deccan Chargers,DR Smith,RG Sharma,S Tyagi,6,0
2,3.6,Deccan Chargers,DR Smith,RG Sharma,S Tyagi,1,0
2,4.1,Deccan Chargers,DR Smith,RG Sharma,JA Morkel,0,1
2,4.2,Deccan Chargers,DR Smith,RG Sharma,JA Morkel,0,0
2,4.3,Deccan Chargers,DR Smith,RG Sharma,JA Morkel,6,0
2,4.4,Deccan Chargers,DR Smith,RG Sharma,JA Morkel,6,0
2,4.5,Deccan Chargers,DR Smith,RG Sharma,JA Morkel,4,0
2,4.6,Deccan Chargers,DR Smith,RG Sharma,JA Morkel,0,1
2,4.7,Deccan Chargers,RG Sharma,DR Smith,JA Morkel,1,0
2,5.1,Deccan Chargers,RG Sharma,DR Smith,L Balaji,6,0
2,5.2,Deccan Chargers,RG Sharma,DR Smith,L Balaji,4,0
2,5.3,Deccan Chargers,RG Sharma,DR Smith,L Balaji,1,0
2,5.4,Deccan Chargers,DR Smith,RG Sharma,L Balaji,6,0
2,5.5,Deccan Chargers,DR Smith,RG Sharma,L Balaji,1,0
2,5.6,Deccan Chargers,RG Sharma,DR Smith,L Balaji,0,0
2,6.1,Deccan Chargers,DR Smith,RG Sharma,SB Jakati,1,0
2,6.2,Deccan Chargers,RG Sharma,DR Smith,SB Jakati,1,0
2,6.3,Deccan Chargers,DR Smith,RG Sharma,SB Jakati,6,0
2,6.4,Deccan Chargers,DR Smith,RG Sharma,SB Jakati,1,0
2,6.5,Deccan Chargers,RG Sharma,DR Smith,SB Jakati,1,0
2,6.6,Deccan Chargers,DR Smith,RG Sharma,SB Jakati,0,0
2,7.1,Deccan Chargers,RG Sharma,DR Smith,M Muralitharan,1,0
2,7.2,Deccan Chargers,DR Smith,RG Sharma,M Muralitharan,0,1
2,7.3,Deccan Chargers,RG Sharma,DR Smith,M Muralitharan,0,0
2,7.4,Deccan Chargers,RG Sharma,DR Smith,M Muralitharan,1,0
2,7.5,Deccan Chargers,DR Smith,RG Sharma,M Muralitharan,4,0
2,7.6,Deccan Chargers,DR Smith,RG Sharma,M Muralitharan,0,0
2,8.1,Deccan Chargers,RG Sharma,DR Smith,SB Jakati,4,0
2,8.2,Deccan Chargers,RG Sharma,DR Smith,SB Jakati,0,0
2,8.3,Deccan Chargers,DR Smith,TL Suman,SB Jakati,1,0
2,8.4,Deccan Chargers,TL Suman,DR Smith,SB Jakati,0,0
2,8.5,Deccan Chargers,TL Suman,DR Smith,SB Jakati,1,0
2,8.6,Deccan Chargers,DR Smith,TL Suman,SB Jakati,0,0
2,9.1,Deccan Chargers,TL Suman,Y Venugopal Rao,M Muralitharan,0,0
2,9.2,Deccan Chargers,TL Suman,Y Venugopal Rao,M Muralitharan,1,0
2,9.3,Deccan Chargers,Y Venugopal Rao,TL Suman,M Muralitharan,0,0
2,9.4,Deccan Chargers,Y Venugopal Rao,TL Suman,M Muralitharan,0,1
2,9.5,Deccan Chargers,Y Venugopal Rao,TL Suman,M Muralitharan,1,0
2,9.6,Deccan Chargers,TL Suman,Y Venugopal Rao,M Muralitharan,1,0
2,9.7,Deccan Chargers,Y Venugopal Rao,TL Suman,M Muralitharan,0,0
2,10.1,Deccan Chargers,TL Suman,Y Venugopal Rao,SB Jakati,0,1
2,10.2,Deccan Chargers,Y Venugopal Rao,TL Suman,SB Jakati,1,0
2,10.3,Deccan Chargers,TL Suman,Y Venugopal Rao,SB Jakati,1,0
2,10.4,Deccan Chargers,Y Venugopal Rao,TL Suman,SB Jakati,0,0
2,10.5,Deccan Chargers,RJ Harris,TL Suman,SB Jakati,1,0
2,10.6,Deccan Chargers,TL Suman,RJ Harris,SB Jakati,1,0
2,11.1,Deccan Chargers,TL Suman,RJ Harris,SK Raina,4,0
2,11.2,Deccan Chargers,TL Suman,RJ Harris,SK Raina,0,0
2,11.3,Deccan Chargers,TL Suman,RJ Harris,SK Raina,2,0
2,11.4,Deccan Chargers,TL Suman,RJ Harris,SK Raina,0,0
2,11.5,Deccan Chargers,TL Suman,RJ Harris,SK Raina,4,0
2,11.6,Deccan Chargers,TL Suman,RJ Harris,SK Raina,1,0
2,12.1,Deccan Chargers,TL Suman,RJ Harris,SB Jakati,1,0
2,12.2,Deccan Chargers,RJ Harris,TL Suman,SB Jakati,0,0
2,12.3,Deccan Chargers,RJ Harris,TL Suman,SB Jakati,0,0
2,12.4,Deccan Chargers,RJ Harris,TL Suman,SB Jakati,0,0
2,12.5,Deccan Chargers,RP Singh,TL Suman,SB Jakati,0,0
2,12.6,Deccan Chargers,RP Singh,TL Suman,SB Jakati,1,0
2,13.1,Deccan Chargers,RP Singh,TL Suman,M Muralitharan,1,0
2,13.2,Deccan Chargers,TL Suman,RP Singh,M Muralitharan,0,1
2,13.3,Deccan Chargers,RP Singh,TL Suman,M Muralitharan,0,0
2,13.4,Deccan Chargers,RP Singh,TL Suman,M Muralitharan,0,0
2,13.5,Deccan Chargers,RP Singh,TL Suman,M Muralitharan,0,0
2,13.6,Deccan Chargers,TL Suman,Shoaib Ahmed,M Muralitharan,0,0
2,14.1,Deccan Chargers,Shoaib Ahmed,PP Ojha,SK Raina,0,0
2,14.2,Deccan Chargers,Shoaib Ahmed,PP Ojha,SK Raina,1,0
2,14.3,Deccan Chargers,PP Ojha,Shoaib Ahmed,SK Raina,0,0
2,14.4,Deccan Chargers,PP Ojha,Shoaib Ahmed,SK Raina,0,0
