Inning,Over,Batting_Team,Player,Non_Striker,Baller,Runs,Extra
1,14.1,Kolkata Knight Riders,Shakib Al Hasan,YK Pathan,Karanveer Singh,4,0
1,14.2,Kolkata Knight Riders,Shakib Al Hasan,YK Pathan,Karanveer Singh,0,0
1,14.3,Kolkata Knight Riders,YK Pathan,RN ten Doeschate,Karanveer Singh,0,0
1,14.4,Kolkata Knight Riders,SA Yadav,RN ten Doeschate,Karanveer Singh,0,0
1,14.5,Kolkata Knight Riders,SA Yadav,RN ten Doeschate,Karanveer Singh,4,0
1,14.6,Kolkata Knight Riders,SA Yadav,RN ten Doeschate,Karanveer Singh,0,0
1,15.1,Kolkata Knight Riders,RN ten Doeschate,SA Yadav,AR Patel,0,0
1,15.2,Kolkata Knight Riders,RN ten Doeschate,SA Yadav,AR Patel,0,1
1,15.3,Kolkata Knight Riders,SA Yadav,RN ten Doeschate,AR Patel,0,0
1,15.4,Kolkata Knight Riders,SA Yadav,RN ten Doeschate,AR Patel,0,0
1,15.5,Kolkata Knight Riders,SA Yadav,RN ten Doeschate,AR Patel,0,0
1,15.6,Kolkata Knight Riders,SA Yadav,RN ten Doeschate,AR Patel,1,0
1,16.1,Kolkata Knight Riders,SA Yadav,RN ten Doeschate,R Dhawan,6,0
1,16.2,Kolkata Knight Riders,SA Yadav,RN ten Doeschate,R Dhawan,4,0
1,16.3,Kolkata Knight Riders,SA Yadav,RN ten Doeschate,R Dhawan,0,0
1,16.4,Kolkata Knight Riders,SA Yadav,RN ten Doeschate,R Dhawan,1,0
1,16.5,Kolkata Knight Riders,RN ten Doeschate,SA Yadav,R Dhawan,2,0
1,16.6,Kolkata Knight Riders,RN ten Doeschate,SA Yadav,R Dhawan,1,0
1,17.1,Kolkata Knight Riders,RN ten Doeschate,SA Yadav,Karanveer Singh,6,0
1,17.2,Kolkata Knight Riders,RN ten Doeschate,SA Yadav,Karanveer Singh,6,0
1,17.3,Kolkata Knight Riders,RN ten Doeschate,SA Yadav,Karanveer Singh,1,0
1,17.4,Kolkata Knight Riders,SA Yadav,RN ten Doeschate,Karanveer Singh,0,0
1,17.5,Kolkata Knight Riders,SA Yadav,RN ten Doeschate,Karanveer Singh,4,0
1,17.6,Kolkata Knight Riders,SA Yadav,RN ten Doeschate,Karanveer Singh,0,0
1,18.1,Kolkata Knight Riders,RN ten Doeschate,PP Chawla,MG Johnson,1,0
1,18.2,Kolkata Knight Riders,PP Chawla,RN ten Doeschate,MG Johnson,1,0
1,18.3,Kolkata Knight Riders,RN ten Doeschate,PP Chawla,MG Johnson,0,0
1,18.4,Kolkata Knight Riders,RN ten Doeschate,PP Chawla,MG Johnson,0,0
1,18.5,Kolkata Knight Riders,PP Chawla,SP Narine,MG Johnson,0,0
1,18.6,Kolkata Knight Riders,PP Chawla,SP Narine,MG Johnson,1,0
1,19.1,Kolkata Knight Riders,PP Chawla,SP Narine,P Awana,4,0
1,19.2,Kolkata Knight Riders,PP Chawla,SP Narine,P Awana,4,0
1,19.3,Kolkata Knight Riders,PP Chawla,SP Narine,P Awana,2,0
1,19.4,Kolkata Knight Riders,PP Chawla,SP Narine,P Awana,0,0
1,19.5,Kolkata Knight Riders,PP Chawla,SP Narine,P Awana,1,0
1,19.6,Kolkata Knight Riders,PP Chawla,M Morkel,P Awana,4,0
2,0.1,Kings XI Punjab,V Sehwag,M Vohra,M Morkel,2,0
2,0.2,Kings XI Punjab,V Sehwag,M Vohra,M Morkel,0,1
2,0.3,Kings XI Punjab,M Vohra,V Sehwag,M Morkel,0,0
2,0.4,Kings XI Punjab,M Vohra,V Sehwag,M Morkel,0,0
2,0.5,Kings XI Punjab,M Vohra,V Sehwag,M Morkel,2,0
2,0.6,Kings XI Punjab,M Vohra,V Sehwag,M Morkel,0,0
2,1.1,Kings XI Punjab,V Sehwag,M Vohra,UT Yadav,0,0
2,1.2,Kings XI Punjab,WP Saha,M Vohra,UT Yadav,0,0
2,1.3,Kings XI Punjab,WP Saha,M Vohra,UT Yadav,0,1
2,1.4,Kings XI Punjab,WP Saha,M Vohra,UT Yadav,0,0
2,1.5,Kings XI Punjab,WP Saha,M Vohra,UT Yadav,1,0
2,1.6,Kings XI Punjab,M Vohra,WP Saha,UT Yadav,1,0
2,1.7,Kings XI Punjab,WP Saha,M Vohra,UT Yadav,0,0
2,2.1,Kings XI Punjab,M Vohra,WP Saha,M Morkel,1,0
2,2.2,Kings XI Punjab,WP Saha,M Vohra,M Morkel,0,0
2,2.3,Kings XI Punjab,WP Saha,M Vohra,M Morkel,0,0
2,2.4,Kings XI Punjab,WP Saha,M Vohra,M Morkel,2,0
2,2.5,Kings XI Punjab,WP Saha,M Vohra,M Morkel,0,0
2,2.6,Kings XI Punjab,WP Saha,M Vohra,M Morkel,6,0
2,3.1,Kings XI Punjab,M Vohra,WP Saha,SP Narine,0,0
2,3.2,Kings XI Punjab,M Vohra,WP Saha,SP Narine,0,0
2,3.3,Kings XI Punjab,M Vohra,WP Saha,SP Narine,1,0
2,3.4,Kings XI Punjab,WP Saha,M Vohra,SP Narine,1,0
2,3.5,Kings XI Punjab,M Vohra,WP Saha,SP Narine,1,0
2,3.6,Kings XI Punjab,WP Saha,M Vohra,SP Narine,4,0
2,4.1,Kings XI Punjab,M Vohra,WP Saha,Shakib Al Hasan,6,0
2,4.2,Kings XI Punjab,M Vohra,WP Saha,Shakib Al Hasan,6,0
2,4.3,Kings XI Punjab,M Vohra,WP Saha,Shakib Al Hasan,1,0
2,4.4,Kings XI Punjab,WP Saha,M Vohra,Shakib Al Hasan,0,0
2,4.5,Kings XI Punjab,WP Saha,M Vohra,Shakib Al Hasan,1,0
2,4.6,Kings XI Punjab,M Vohra,WP Saha,Shakib Al Hasan,1,0
2,5.1,Kings XI Punjab,M Vohra,WP Saha,M Morkel,0,0
2,5.2,Kings XI Punjab,M Vohra,WP Saha,M Morkel,6,0
2,5.3,Kings XI Punjab,M Vohra,WP Saha,M Morkel,0,0
2,5.4,Kings XI Punjab,M Vohra,WP Saha,M Morkel,0,0
2,5.5,Kings XI Punjab,M Vohra,WP Saha,M Morkel,0,0
2,5.6,Kings XI Punjab,WP Saha,GJ Maxwell,M Morkel,0,1
2,5.7,Kings XI Punjab,WP Saha,GJ Maxwell,M Morkel,0,0
2,6.1,Kings XI Punjab,GJ Maxwell,WP Saha,SP Narine,1,0
2,6.2,Kings XI Punjab,WP Saha,GJ Maxwell,SP Narine,1,0
2,6.3,Kings XI Punjab,GJ Maxwell,WP Saha,SP Narine,4,0
2,6.4,Kings XI Punjab,GJ Maxwell,WP Saha,SP Narine,0,0
2,6.5,Kings XI Punjab,GJ Maxwell,WP Saha,SP Narine,0,0
2,6.6,Kings XI Punjab,GJ Maxwell,WP Saha,SP Narine,1,0
2,7.1,Kings XI Punjab,GJ Maxwell,WP Saha,UT Yadav,0,1
2,7.2,Kings XI Punjab,WP Saha,GJ Maxwell,UT Yadav,1,0
2,7.3,Kings XI Punjab,GJ Maxwell,WP Saha,UT Yadav,0,0
2,7.4,Kings XI Punjab,GJ Maxwell,WP Saha,UT Yadav,0,0
2,7.5,Kings XI Punjab,GJ Maxwell,WP Saha,UT Yadav,0,0
2,7.6,Kings XI Punjab,DA Miller,WP Saha,UT Yadav,0,0
2,8.1,Kings XI Punjab,WP Saha,DA Miller,PP Chawla,1,0
2,8.2,Kings XI Punjab,DA Miller,WP Saha,PP Chawla,0,1
2,8.3,Kings XI Punjab,WP Saha,DA Miller,PP Chawla,1,0
2,8.4,Kings XI Punjab,DA Miller,WP Saha,PP Chawla,1,0
2,8.5,Kings XI Punjab,WP Saha,DA Miller,PP Chawla,1,0
2,8.6,Kings XI Punjab,DA Miller,WP Saha,PP Chawla,0,0
2,9.1,Kings XI Punjab,WP Saha,DA Miller,UT Yadav,4,0
2,9.2,Kings XI Punjab,WP Saha,DA Miller,UT Yadav,0,0
2,9.3,Kings XI Punjab,WP Saha,DA Miller,UT Yadav,0,0
2,9.4,Kings XI Punjab,WP Saha,DA Miller,UT Yadav,1,0
2,9.5,Kings XI Punjab,DA Miller,WP Saha,UT Yadav,1,0
2,9.6,Kings XI Punjab,WP Saha,DA Miller,UT Yadav,2,0
2,10.1,Kings XI Punjab,DA Miller,WP Saha,PP Chawla,0,0
2,10.2,Kings XI Punjab,DA Miller,WP Saha,PP Chawla,1,0
2,10.3,Kings XI Punjab,WP Saha,DA Miller,PP Chawla,6,0
2,10.4,Kings XI Punjab,WP Saha,DA Miller,PP Chawla,1,0
2,10.5,Kings XI Punjab,DA Miller,WP Saha,PP Chawla,1,0
2,10.6,Kings XI Punjab,WP Saha,DA Miller,PP Chawla,0,0
2,11.1,Kings XI Punjab,DA Miller,WP Saha,M Morkel,1,0
2,11.2,Kings XI Punjab,WP Saha,DA Miller,M Morkel,1,0
2,11.3,Kings XI Punjab,DA Miller,WP Saha,M Morkel,1,0
2,11.4,Kings XI Punjab,WP Saha,DA Miller,M Morkel,0,0
2,11.5,Kings XI Punjab,WP Saha,DA Miller,M Morkel,0,0
2,11.6,Kings XI Punjab,WP Saha,DA Miller,M Morkel,0,0
2,12.1,Kings XI Punjab,DA Miller,AR Patel,PP Chawla,2,0
2,12.2,Kings XI Punjab,DA Miller,AR Patel,PP Chawla,0,0
2,12.3,Kings XI Punjab,GJ Bailey,AR Patel,PP Chawla,0,0
2,12.4,Kings XI Punjab,GJ Bailey,AR Patel,PP Chawla,2,0
2,12.5,Kings XI Punjab,GJ Bailey,AR Patel,PP Chawla,1,0
2,12.6,Kings XI Punjab,AR Patel,GJ Bailey,PP Chawla,1,0
2,13.1,Kings XI Punjab,AR Patel,GJ Bailey,Shakib Al Hasan,1,0
2,13.2,Kings XI Punjab,GJ Bailey,AR Patel,Shakib Al Hasan,0,0
2,13.3,Kings XI Punjab,GJ Bailey,AR Patel,Shakib Al Hasan,0,0
2,13.4,Kings XI Punjab,R Dhawan,GJ Bailey,Shakib Al Hasan,0,0
2,13.5,Kings XI Punjab,R Dhawan,GJ Bailey,Shakib Al Hasan,0,0
2,13.6,Kings XI Punjab,R Dhawan,GJ Bailey,Shakib Al Hasan,1,0
2,14.1,Kings XI Punjab,R Dhawan,GJ Bailey,PP Chawla,0,0
2,14.2,Kings XI Punjab,R Dhawan,GJ Bailey,PP Chawla,1,0
2,14.3,Kings XI Punjab,GJ Bailey,R Dhawan,PP Chawla,1,0
2,14.4,Kings XI Punjab,R Dhawan,GJ Bailey,PP Chawla,1,0
2,14.5,Kings XI Punjab,GJ Bailey,R Dhawan,PP Chawla,1,0
2,14.6,Kings XI Punjab,R Dhawan,GJ Bailey,PP Chawla,0,0
2,15.1,Kings XI Punjab,GJ Bailey,R Dhawan,Shakib Al Hasan,1,0
2,15.2,Kings XI Punjab,R Dhawan,GJ Bailey,Shakib Al Hasan,1,0
2,15.3,Kings XI Punjab,GJ Bailey,R Dhawan,Shakib Al Hasan,1,0
2,15.4,Kings XI Punjab,R Dhawan,GJ Bailey,Shakib Al Hasan,0,0
2,15.5,Kings XI Punjab,R Dhawan,GJ Bailey,Shakib Al Hasan,1,0
2,15.6,Kings XI Punjab,GJ Bailey,R Dhawan,Shakib Al Hasan,1,0
2,16.1,Kings XI Punjab,GJ Bailey,R Dhawan,SP Narine,4,0
2,16.2,Kings XI Punjab,GJ Bailey,R Dhawan,SP Narine,1,0
2,16.3,Kings XI Punjab,R Dhawan,GJ Bailey,SP Narine,0,0
2,16.4,Kings XI Punjab,R Dhawan,GJ Bailey,SP Narine,1,0
2,16.5,Kings XI Punjab,GJ Bailey,R Dhawan,SP Narine,0,0
2,16.6,Kings XI Punjab,GJ Bailey,R Dhawan,SP Narine,6,0
2,17.1,Kings XI Punjab,R Dhawan,GJ Bailey,Shakib Al Hasan,2,0
2,17.2,Kings XI Punjab,R Dhawan,GJ Bailey,Shakib Al Hasan,6,0
2,17.3,Kings XI Punjab,R Dhawan,GJ Bailey,Shakib Al Hasan,0,0
2,17.4,Kings XI Punjab,MG Johnson,GJ Bailey,Shakib Al Hasan,6,0
2,17.5,Kings XI Punjab,MG Johnson,GJ Bailey,Shakib Al Hasan,1,0
2,17.6,Kings XI Punjab,GJ Bailey,MG Johnson,Shakib Al Hasan,6,0
2,18.1,Kings XI Punjab,MG Johnson,GJ Bailey,SP Narine,0,0
2,18.2,Kings XI Punjab,MG Johnson,GJ Bailey,SP Narine,0,0
2,18.3,Kings XI Punjab,MG Johnson,GJ Bailey,SP Narine,2,0
2,18.4,Kings XI Punjab,MG Johnson,GJ Bailey,SP Narine,1,0
2,18.5,Kings XI Punjab,GJ Bailey,MG Johnson,SP Narine,1,0
2,18.6,Kings XI Punjab,MG Johnson,GJ Bailey,SP Narine,0,0
2,19.1,Kings XI Punjab,GJ Bailey,MG Johnson,UT Yadav,0,0
2,19.2,Kings XI Punjab,Karanveer Singh,MG Johnson,UT Yadav,1,0
2,19.3,Kings XI Punjab,MG Johnson,Karanveer Singh,UT Yadav,0,0
2,19.4,Kings XI Punjab,MG Johnson,Karanveer Singh,UT Yadav,0,0
2,19.5,Kings XI Punjab,MG Johnson,Karanveer Singh,UT Yadav,0,0
2,19.6,Kings XI Punjab,MG Johnson,Karanveer Singh,UT Yadav,0,0
